photo_id,business_id,caption,label
2-m_ndx58L7W_lZV9Da-gQ,puI_DgvtikxzDjeoTpu2-g,,menu
2p4J0dW7Hv9zGmVjepKslg,J6qWt6XIUmIGFHX5rQJA-w,,menu
_2p-dRCq5cLqfGoNiEVo2g,KwgmRKzFjVftvBdj2E7VCw,,menu
2PelyEdompeeBKKgPIM-kQ,rgG2k-8qHXuO4ZKhC1AmIA,take out menu1,menu
2QUakq9R65KIZtd1fcvUqA,OUTrXbSae1dQniY7fVj3KQ,,menu
2RhoxAqu8lpn_McrfxSKQA,fOqRkFQNazfaAkH2eD_G6Q,Menu,menu
2scr4-vRbDryjcSRk_JAFg,VSNUFYBQ_wOFmRXZ8SeQ4w,,menu
2sd-ODCUGnU8p48JKsVx-A,I_eCXujGAbl1JKrye_419w,Menu,menu
2udvzDPODvoCFQJSjkUSHw,K-tKnqhblGR7K4R3roKmqA,,menu
2-wunIptfDwiGrMuTdUt9A,CDzk5ayt_e86MuNlLFvLDQ,,menu
2XlWxVOVItuycgHdIyx4Cw,vZdGhVPSJpX_w7U7WugBMA,Fake new expiry date,menu
2YB0PHsswgCmQOvBhYTUmA,fub6fw80yLNaJnCg0VSygA,,menu
2yOeUb1BuIygp_RZ1b9Ymg,kkD5pal9rRzE4PjeYSL9mA,Wednesdays in MAY free item,menu
_2yu5lXdQEHclbkwlQG5rw,q-fT-ZSGCDhkv2TrKDbkWg,Menu,menu
2zpgWnk1bA0NqeVmHtHGJQ,JG3QjHkDqZZ7ZEDnwc8C-Q,2/13/19: dine-in (or to-go) menu,menu
33AkujTVyjTRNMuduxRlVg,RtDEwPI69XidCCklUtSLQA,,menu
356O4QooKF2mNwsnXJwLrg,xfzDtGxx6B4a27RAyah69w,Interesting Dish names,menu
35lPG1Uh4DDUSXOdXeGiRA,2vzUzl31fFLHKhM6px-rbg,Steaks,menu
36n6CGP0gCkhq79nW1tTTQ,8urzIDhe73N3NQ8slm1Ngg,Tons of options for Wine By The Glass!,menu
36RMk8-13BqhmsdFozIH3A,0q_BHpxbikVtPRRLRu-U0g,,menu
3-ac-kJIB6irTP9X1QtD2g,y6R_bSCYiotoUjvygVcFaQ,,menu
3AN7guvesW0lbgdwV7fy9g,p41wAz-zZtps7tTh0g_oiQ,,menu
3BHWvROhERXjxJLfccjwiQ,gAqckPMHgXQOnJ0G3OPgFw,,menu
3CnzrQqJ9X6E5Vw4NHIG0Q,8G3A8xHq9lgTMcSqazfFaA,,menu
3fqFxGafpeAC_38E6TKPug,yfxDa8RFOvJPQh0rNtakHA,,menu
3fyahV-wx01XPHQAgqs96w,p2TGNs5rNk-rRwr5PlVImQ,Menu 3/7/18,menu
3gFXIoHgylG-2fq4hXSE4A,8Fsg2BdHy1e0Pa_TfK58iw,,menu
3HBI_k2BHxdwNrt_dh36Fw,w-q-RbxzTegPDfiIZWh1NQ,To Go Menu Front,menu
3J2cgKhupQzj0e92cSdJWw,IRzY7yoBqoHaZNNo8WiWQQ,,menu
3kqXGLpH-Hiwe4leNW7Sdg,RwMLuOkImBIqqYj4SSKSPg,Tacos el gordo!,menu
3kuZGvyBkerpNufgWakSaQ,70umoFq_Wa24Nr78UOsilQ,,menu
3l2m_Xf618D43B8YgHLeSg,chjcBo4VEXBuiD11Or5Wbw,Ipad ordering for each table.,menu
3Nbubr4A0V3RUe1-vLihSw,sJVVPwW8iDow23gEJvyFkQ,menu part1,menu
_3oUa2ZSyrPSeDGGxKGMjQ,l4OvtpJA2Vp01tmaXRsk2Q,You see it. Kool Aid number 1,menu
3oZUO2rEqJgcmLNnLB_cOw,W8apgXmOxESpoL_EeogC5w,,menu
3ren0Z0wR91tr06pxJFSXg,4EHm8WnFG-AbRpK7w6UEvg,,menu
3rJFdZLRXXpDGPV1fzzsAA,dInxwF8kXVdfLEGTIBRrSw,,menu
3rLsE5VfwAsQuukOG-BUgQ,nfSbDfCZ05G9wb_LjBP4sg,Monday to Friday 11am to 4am appetizer and lunch specials,menu
3U7Q0tAyP8jo16mrXiuvgA,s4sr0anCKMyQw53xNv6DQA,,menu
3UAh4cruNdLftbvtkqlXeQ,acTFhUpJpWyrMmdoNFwyuA,Menu page 2,menu
3VhMU8iUuRq4oTXre1MS8w,330HJ6PP0faybQt5u95kTQ,"Prices as of January 2015.
(Please note that prices are subject to change without prior notice)",menu
3wH6XqxHVWN8oWHQoPavcA,c03VRRVMplkYyUQJSfT03A,Menu sign!,menu
3wMA0dpproOFzy54HbBRYw,9PIC380tmNYpIC3z5cvcNA,Drink menu,menu
3XpVIPA0uhA6tjmqdBow7g,K1nwSvx14on6eVBbu5E9rA,Menu,menu
3Y5pUUkOFTt1WJPCSDFV-A,YTgckzzgjyNZn2Mqbv7pXw,,menu
3yL4V5I-S_gjFMc8y7txQw,2sx52lDoiEtef7xgPCaoBw,Drink Menu,menu
3yQMBy5uuoPHjkJ942m9ww,LCb2moBNkcBto_32rmZJ5A,,menu
3ZWJffDxPYQZrOshdn-KMw,gDu4GjsTZP3HLfoemC-Qqw,Menu,menu
-41K0nGvyORJ-XT-_ZvslA,G2IEHnGT1EnGThtGu07_QQ,,menu
41rYe8x2zZLPspim67Vykw,zcScEL0WEdFkROcnz5379g,,menu
46YDGMImrBmzUrJ9UULvbQ,hF1-dtY_oXfngC8h2mY4qg,,menu
495YsSXL1tinRSE64ZKzeA,wpnLPAnkMEb1NpC3xiD_qg,,menu
49DJ9yVHW3Z2RPj1lS_V8Q,1d-bskPWu2zKZSEa2-4kfA,,menu
49oauMQ0B8D2ac7FM83sQw,E96XW5-Me9nnBIkpg0nNBA,,menu
4CLjOibHr6xUKQobd64IjA,q7MorRPzU_J-iekeDKUKgw,,menu
4dVdGpTav02BQZHPXbsR7A,cgNGE9wZMedmfNOGIGi0fQ,,menu
4EvH-kP90snd_v2ueYIsMg,l3SBg8iCNN_4-dnV0Wk4fg,Current Specials,menu
4EZKHL3RJUgG_qSH2fHITA,ahSFUPojs9X3-1jP-QPb-w,Certificate of authenticity of the beef you ate. Complete with its nose print .,menu
4IotrDlDnCxZvGcMjq0JQA,eEXR-P0c1x_Op1gV2YVYuw,Dessert menu! Take home some amazing sweet & savoury delights.,menu
4jeCB3bM47yBH3UsCs1nrw,umbYgQqjq4GWoPCNRiIQzg,Happy Hour Food Menu. Instagram.com/azhappytime,menu
4k8t5NPO61Ne8e-Q-71vaw,1wG8M9PEoI2H0pu2d18iKw,,menu
4KINkCXr3zl_k8MYkxjVkQ,v89mTnhtPx35o0zawjIyaQ,,menu
4Lfkzo4lk3n9bZS6EmZ95A,xc49mpXn31ziDTCnlvSt-Q,,menu
4lSdg0qNPs2UhxQ8MKz5TA,LvPbZ_5odnjE_oj5BNHivQ,,menu
_4MBC5mgzui_s1qulKsnhw,wmId49_BwzfWd3ww6GDMeA,Cleaver menu,menu
4Q9dk5sdQOO0aVhfSrkBJQ,kM91Woq__EKVzLjo4dOTaw,Menu!,menu
4UPWWy8-BkI_WroPZ20XZg,MIWWPt3ObGwV7Ii8hR9-NA,Rio Specialties,menu
4VbHMkKS12fpvxprKmELrQ,uMYy0jgZjtDMLr8WrN2sOA,,menu
4xJu8Tch4sN-KLjXXxYTpw,hPXR-Bi8U-uz6TUViqmGpg,,menu
4Y_bvhnOKBDj_tj_s_fn3A,3pGA9YGsDLRQ7HJLw5cwcQ,,menu
51Exk9g1w96VeH5LMTjjTA,7ibuDLfx8gEhESAufYIySw,,menu
52cwzRvIMK3KG6eoE3G0pg,AIbCGVTv_oPE3S957E47Lg,,menu
52MB84SlE8jvf_6yNeQCcQ,-sF3fgPC6ETJz0hzB3gFgA,,menu
52PabMhyYkBJTojVQiYl6A,kgw8nBO9ZMRhukfnJd6bxg,,menu
52PPQTXqTOXNLyfU7hVRRw,LBQRwD514qV6VMmCGIFYsA,,menu
54RVrZYKOG7l-p25n0oPaw,E9HkUYYO_-5vKjvBwLuDIw,Lunch menu,menu
55oTYLYJOhxW2uqbaSLwFw,1dHkXAQGYuxpQWoIG5WKDQ,,menu
57iSzCLnlaOFcjJ446DQgA,Net_BZG7t8JRLjXxNtvyNg,Food menu,menu
57RSKm-iHa-laGa7wJCIkw,R1oI13c1oNxE91wkjYDeow,,menu
596nxovQs-1IrusdH4FIdA,EpPOZAG0u7qHP-jv5HjFUg,,menu
59uA0JlS18sJ_xSI1I9Fmg,LNsZJP6jZ11e0tDljOLPiQ,Everything but the refreshments,menu
5d3KpfJOzQG7olgVQST0yg,JDZ6_yycNQFTpUZzLIKHUg,,menu
5eQ4eGErY3N_hLrMOIitqQ,CnlcRlESDe969lpqlLphJg,Dassai 23,menu
5fkdzvsLVwepP7E3K5sE5A,xA4QVCgYHhuHoziwQNUWBg,Lunch special menu back,menu
5g8pq7DSl6ixjpRlaKX8FQ,oJZNHz5UUVUgrZwVBVlpYw,,menu
5hG0LNkEBmK2kYYhnp3kew,DA-ddRqcReCe_DcXKicvsQ,,menu
5hMPafEbiESXxdLVDrGLkw,2cKAew-9iLS-mo-TtOgFiA,Menu,menu
5HwyX6QiwIBkkpu_0GeiSg,8RdsWc09Scotx4YD1GgPKg,,menu
5jbn97TiIK00YANvG7kFJQ,CoCf1agKrHPGTkRRiWHmaA,Poke bowl,menu
5jXa6ClxwX-NSG5iKAIx6g,HwRmXSukIsn_1KEpapYz0Q,Menu,menu
5NbJ82vYX_DrU9Z4U7-o7Q,nTk7RNMaJ7yz3IWieD84eg,,menu
5NHOVYP5m5iJnpB8q6kKNg,JBt7b3Z9of23xuz3_uIq3Q,23 February 2019 - menu,menu
5O0S-DeW0n8LHOs7gLTQzQ,D6WXf0lB4pfuXZH3P7c5Ow,Signature dishes!! Right in front of where we sat so was drooling waiting for food to come out!!,menu
5oyQaWMUDzD_18sYBSzu6A,3b-jZX9Ms0U9B2Oy_ZmNMA,,menu
5sf22kHEf4FYYCRMLiJcHg,PglC8rgguMIlT621p1BLdQ,,menu
5SnByqo9zno-jyifo_60mg,1aVbXH_4uQCTQU7HfGmyow,,menu
-5soZRDlZOs0pPz3SRy9oQ,OSs8P5K6oAuku247u-6jvQ,,menu
5Tggtjzr9ho-KTZDvIVvlQ,DwP10iEz5LGf3fhcVQZm0Q,More menu,menu
5UTMhHbTiyXO2WAAsMaCFQ,RqOgBMpKYdsEOmBVmFXe3g,My review is on their menu!,menu
5V6IxsPkkfmYhy-27QrlKQ,GI_AgrXWTbhHAq9ExJS-Aw,Drinks from Chosun Hwaro & Nara Teppan's Teppanyaki Menu,menu
5V7ZtAH4lcn48UY4xkyaHQ,s6uFv3nQJwVxKT2vURFXVw,New Menu (Back),menu
5w1tlZ8qpwox5l6jaFSpzg,jovBGZAYjGRusbKPnePufA,,menu
5W8EOgIJ9QwJl71FpIpRIA,umXvdus9LbC6oxtLdXelFQ,Edible Menu,menu
-5wOIaZeZo51f59uM6rApA,57ZBrOAR-KrfMMaHK0tcew,,menu
67R1n1nNnyY9YfsDOXeTuA,dxeu5YQIzw0jOp1cSVkimg,,menu
69g4DmF3dRACyAyWmPpegA,nTMZSvPMSIofI5RLARFIaA,,menu
6aXuCC1bLLojR6CmZ_X1Dg,WCei-r9iAqxEIFX40zOebA,Menu 1,menu
6BSEN8krE4PppQ7_mSwOtQ,xy6JUuTJ8SEQsIx6wL3OTQ,Menu,menu
6cHl715fgzMAMZ6F-ujkrQ,-ADtl9bLp8wNqYX1k3KuxA,,menu
6DjQSK_nZ4JAhBegm8U8gg,rhyjGfqYlCJoi8Zeulg6QA,Bimbimbap Menu,menu
6elZqA_TqJm_073BRi5Lsw,XbkpdDXhunFhAWLNRAiVIw,New Menu,menu
6Ez6kHkbFdd9vQIM3wFK7A,I1FXwJm04q_Ea61k8MD7AA,,menu
6iC2ehOZUk0WdU_CJE4oaw,9phyjc0gaJTRO_YFJDH6mg,,menu
6IHQMWhfOqccwZtTSkn9tA,IeH7I-29vKD5w9v9pX5KYw,,menu
6J666qqqqVsRz2LATMnYQw,misaY1ys_h7I2uTeWPMN6A,,menu
6jbbDJ79mqaofXr7fWW4gA,MU66syW7PEAKbsWCSw8h4A,,menu
6lqfoHqWIEiEgXLx3zcHLw,p7vvL9T6iXiL7c9I2gPGEA,,menu
6NxiYmhQmaa9ENYIvYzwGQ,k5LmbbjidzU7wy79TZ3kRQ,MENYATAI'S UDON AND DONBURI(RICE BOWL),menu
6Og0IAfBH4uiDdMgsHgJOg,31cOttU_tML5b6eLLXZfsQ,Side one of the menu,menu
-6OhP-ylZcnId8f4F-STXw,LH4U1OJuJVxovAAcx2Oi9Q,Pizzas!!,menu
6pcCY_z4FxpJkPnxPrPiew,XtJbDZODXi3mXHLoScGtwg,,menu
6PkgAw8nqs5WJ9J_AsgrTw,aLIJSHJfLQuFu3CamjOS2Q,,menu
6POxU3yTnWsyUS9HHbGPCg,beuVp5CZxCdNvQIIPBS2rw,Menu,menu
6q4u3mvwwCjwyX5xHlUiGw,ZG8PZgaMKhdJUpNxkc9Diw,Just a sample of the beer menu.,menu
6Rm8yiJ-AvKs5OBhmwXeDQ,Pe_IZOnYLchr8LCVvamyVA,,menu
6sUYL2iZ68rHgLMqbCPO2g,q-fT-ZSGCDhkv2TrKDbkWg,Menu,menu
6U7fewhMdkBX2cjpthWcGg,5r6-G9C4YLbC7Ziz57l3rQ,,menu
6UgHDoTAADmVCh-4sruhcw,Hp8k_RpSIWSeJguyaQpfIw,,menu
6uv4CBIWdHt6KmcCW3-FAw,sqj18NheItQq-PR9c4uM4g,,menu
_6vcEAqpOvL0GtjmBuPtPg,X9ftU-exKhTMOjtr3B52rw,Menu 2,menu
6VI8nWJdFkzHwcYWaO56Ag,xbid183atGrvCg-q5ohWwQ,The menu!,menu
6vsanJOhWDKd5-XTgqGdGQ,5PM5THfRcUcljcKRWozeOg,,menu
6wAUP1alWbnOa8gzIKrYuA,wx7fvfCq53tNFieI4FiBWg,,menu
6Wp5mOdo9M1iHFppzIqiUg,JJAwT9R6Fp2yyWHtWFA8uQ,Menu,menu
6zjyas5sOXB3OHdmIhQ83Q,oJZNHz5UUVUgrZwVBVlpYw,,menu
6zLdPUviapGQnufSOZK7ug,0TYd9CxJMqaqO6svyWym6A,Menu - September 2019,menu
6Zvs2l6OnYhC4yyITg1H-A,Mn8PTuxCUu1A2_RlwXv3kw,,menu
73O77VGBfPesfKDUFGbKTQ,_1kygU523usjtQ3IILzDkw,,menu
77rTF3M08AG5IzsObrj4ZQ,nzUvzv8fOuEioaOlL1G2uw,,menu
77SvUVCeDmyWl1Xp1hmCMA,SFzEVBvJpj1Kzw5movrYHw,,menu
78IZdeLG_f6IiA1MJDE77g,Zx4CreRji7Dxgl8iqa1DXw,Menu,menu
_78JVmH8N6vPhed0INJLqg,GJHaNrLBurhjjUclhzz5VQ,,menu
7bZK1QNOgzuZS-HpQVTW4Q,KTsMFt_3z3NclQWS8sARmQ,new menu1,menu
7cFI0at_8YrNDjg-vITz2Q,nhxi6qbYQQ32zu5xcr2bvA,,menu
7DUfZA8imHNmrgw1nCqqyg,VSX3ixrqQFwwGBUf15s0EQ,,menu
7ewvz7NEAbMkOArhxiSikA,sn5oL6Cd2l2IoTGk-M-FBg,New Menu 12/16/19,menu
7hwITlXAq2yA4GCRA2tUOw,LBQRwD514qV6VMmCGIFYsA,,menu
7ISS-S38CSAuSaOjKVH8vQ,lIDgEB1HnKAq03H1fpjzLQ,Specials,menu
7IVaH9c3OgCyQ3ss62qp5Q,FfHpj1QcW510pA3CS354xw,,menu
7JFqR-MWxB9H_O69UEFBmw,LX7Rk7ifOfxJF7svQU5pzA,Hibi has updated the menu and price recently.,menu
7lGkA1co1tzLMYBdK_yWBw,AByR2y7HMwZlI4DQaMcbzA,Menu,menu
7lMIYDMBTQ6lCRJbEDx4Ug,KTon9_ClD6O6eOLqA-tIUA,Menu new,menu
7lRGtEA96K7JzWuoTqeoRA,SoUlHQO5jZf2XFHr8g2CTA,Current beer selection.,menu
7O_SxT_X8sPuMU1AuQ27SQ,FCWzOHKnDzVFpRPbiE0ZEg,,menu
7pf0iIYgLKAPormuMltP1g,8cQc0BRbkSDSkLn6oFw3mw,Specials on the wall,menu
7RC-8yUR5UjUIRJVg4Agfw,gjD6MhhRDw0X6CZP0EmGlg,,menu
7txVnlybyQhazvn1c3aXkA,2g_auUWw7c3c2CUTgVqI8Q,,menu
7UUv1QjWB4FXayGLVllx0g,A2Hj_dI1zPdBS4PJeN2FvQ,,menu
7v7XFPNApxB7lSX_zrr_Kw,E_7RIDFNQfxREnI_E5h0uA,,menu
7V9DRrPSJMpxCQCxPJJ_kA,aHy5NM5nI5s0APS-o7bJaw,,menu
7VPjYcZSRmz_eICejYlLnQ,wmId49_BwzfWd3ww6GDMeA,How amazing does the Rompope sound? Yummmmm,menu
7Ynvb7ytwIxNzXZ_GEGQxg,s-YJpfR-LFRnH7qYVFuJuw,Plenty of delicious variety!,menu
7YYUFF2fcF2msaN-3GbdyA,LNsZJP6jZ11e0tDljOLPiQ,Their after brunch 2:00-2:30 menu,menu
80Kli5TMXmSyTh6SuZKgrw,lIDgEB1HnKAq03H1fpjzLQ,"Which way to the restroom, though?",menu
85DzuiZUK340ZJypwlp9gQ,h-Il9oq7rJKkRTIEg9uIOw,And more menu,menu
85enXtdgbQ1J5t-P94x0fg,lIDgEB1HnKAq03H1fpjzLQ,,menu
87bMPzdu9If5mRNjhi-SHw,k6cBfrrOp7xtOwMTBbQ50g,,menu
87BysBJGInEnp2_ybkfXNg,finErFzbJa_sn1gBnz8G6Q,Call us today to plan your holiday gathering! 724-260-0072,menu
87J-AwK2mtJtix9aJPWwpw,aD0EslPREWGDlSpD0RMlEg,Menu 2,menu
87tFzvQUSrkXzrDw9QG4ig,ojdcDvzNAZj6n7a5mQMuxw,,menu
88eZZw5DOLrhdtQkXXBQzQ,7HbKKqXtZUjf6uVSHZ8wyw,Menu,menu
8BeP37fwHnm199UrgHmRRQ,gmnF3WG6M9CJjWqDPmDyhA,Newly added Chinese food menu. The great Hibachi menu is still available!,menu
8d87xc3CRaVrLukKHMmF1w,PgxjXf7enBAyzjR9ftLZ2A,,menu
_8EdpUeeFgBd_sYIhCkSig,xdfGzrJ1mx3mBx6m14Ebhw,"2017 April Dining Room Menu 9 Goldstone Noodle Restaurant, 266 Spadina Ave, Toronto",menu
8hf6t4qAZRxIDqvVBDhYbQ,p1uBshxgXpRrWGcLGEVibA,"Babajani Full Menu! Takout Only On Following Items: Daily Lunch Specials, Family Packs, & Platters!",menu
8hzpg88ojIxzRdnVVCstoA,l50P6oaKvdsaBR5A-ShwdQ,Appetizer menu,menu
8l0K3CxIpT2LrVSZ4w9pbQ,5AiEVfvqQkUaUhN45CjSIw,Weekly Specials,menu
8lHwwGuy9k4JE82KC8JICQ,XuZqb9sVliEQuz-RuESOlQ,Menu,menu
-8NoRDH1uVi2YBPvs0Rr2g,C1zlvNlxlGZB8g0162QslQ,Lunch menu,menu
8nuornJTZ7CWKeOvtyPXGA,03gM4aaiio6Hymf1HgfMeQ,,menu
8oULLL7_ze50JVoeFd3y9w,hgtLScZVfyxSg351g0D0dA,Drink menu,menu
8OwET8-xI4TP7uF3amblAA,XeDtnkWNTd3oo75Vij96bQ,,menu
8o_y8Z1q7LQyZszGk0ojGA,9GUWNQ98sQN7k2UFbsBNng,Menu,menu
8rDXM1AKni9zkob0M-XkEQ,XxgEHxBNHkAnRoWSN5iZvA,Hours,menu
8u09ScdK8mtHBudTRmG4dw,Vk8ee8nXG4_x6Q1FtgVaGg,,menu
8UdEpqkthXgdzeH5uKKqGw,J-SZZniOp7nNsCNbj5rIUQ,,menu
8WRbbWTEO_GfASO2W6i7uw,y2plF1wqtEiOdzArakENfg,,menu
8x66oeDeijYe2rBj1tC0hg,hxUxeY8DG9lhyjCVo_s-pw,Selections,menu
8X8fhK9_NHYoD-fyu_uGow,JPW2qpwVg7vS3EvWkGS4rg,,menu
9164Jgdhkq4CHec_40LzXQ,1TNA6yrRwXyP9q8XG3m0mQ,,menu
92JKej8SrfMYaVvDFe6VfQ,y3A7FES84gb85UxTTTQ_Xw,,menu
92Njtb-H8-QM7zk9VvP6wg,vlXzX9bDqnCn_W8TX0OVGg,,menu
_94D5ohUua4Aj13u9XFuIQ,cxVqsH6a5ro5PaWssb38kw,Menu as of December 2015,menu
98LDq9Js44IHvp0tMcDVMA,5AiEVfvqQkUaUhN45CjSIw,,menu
9Bkpev4MFvYrmZ7988T9Iw,BnpuVvPy3sfLlkqKCx6Xnw,Why are french fries French?,menu
9dBRiq0yXNWQGKrYo9B08A,J-SZZniOp7nNsCNbj5rIUQ,,menu
9Gor-UMdsAHcvuQz1pyt2A,Rv0UdhYw_UVIv4D2lc-qgg,Menu page 3 of 4,menu
9gy3rYm2dBNrGzCrGzukKA,QHokh0YmRFAwVk_tHnioig,,menu
9IFoIRaxMUAEPNdgNC8Oxw,hQ4IGBbdDcCUh11zUSzwCQ,,menu
9kWoMbgJXczkbSvEosJjMw,zx_j6OuuHHa2afVoAZuLpA,,menu
9nkNa1II3KSTR8NYfPL5Jg,M-bM5y8qdE-Z3mfZept1EA,Menu Pics,menu
9noNWzzWQLi6GpQhe7sL4A,UN0UwUh7jaeX6Jg3lZImCg,,menu
9O1fOJXxmwmdpXA6X059IQ,Ay2hfgpp8kELkwy76BRWLQ,Drink menu,menu
9P8stUB_ih9yecdWzbS64Q,3cJ3wf6g0sCwATTaM1o8DA,,menu
9pdsKMvn6UG4dBWipEU72Q,W09XNvokpbgvfNGB_ms8tg,,menu
9Q9AsSef9ZdeTEAClT002Q,tl2KvsKATPx67ldkP4xHEw,,menu
9W_GQYHOsBfBw_0e7Y0PAg,JqCtd30ECmvRKyLbpjeY-A,,menu
9Wphy0azJBVdBBsJW2zWww,JA-WeSdtaFagoI6doN0Sbw,Our new Espresso machine has started brewing. What about a cup of espresso with freshly baked cupcakes !!,menu
9XBB47mqUzudT68C0xk91A,6qa_KEqzJ9rqm70qqRly0w,Menu2,menu
